Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
64,1.5796707167066995,18.0,6.0,18.58076390666902,5.777742489567023,0.58076390666902,0.2222575104329767
65,1.862767970312505,17.0,6.0,18.376119848572134,5.917408675658589,1.3761198485721344,0.08259132434141137
66,1.8411221394911583,16.0,6.0,18.38887116177999,5.834761837224169,2.3888711617799885,0.1652381627758306
67,1.8981776631304252,16.0,5.0,18.3286104356747,5.851503860941683,2.328610435674701,0.8515038609416834
68,2.36252114215936,15.0,5.0,17.47871643985186,6.904143760323788,2.4787164398518584,1.9041437603237883
69,1.6396041795194187,14.0,5.0,16.829353355007257,8.546562938703863,2.8293533550072567,3.546562938703863
70,2.27419035414293,15.0,5.0,17.262770532043955,7.767733619211863,2.2627705320439553,2.767733619211863
71,2.1657903030079755,16.0,5.0,17.210223693580456,8.364496479603188,1.2102236935804562,3.364496479603188
72,1.8544796375832568,15.0,5.0,18.16901478615171,6.579751444822809,3.1690147861517097,1.5797514448228087
73,2.2816328400919175,16.0,5.0,18.057031757434185,6.589777055174125,2.057031757434185,1.5897770551741246
74,2.1889235386345582,17.0,5.0,18.061759913540154,6.396360517576281,1.061759913540154,1.396360517576281
75,2.071586786251588,17.0,6.0,18.274859757647352,6.310702140890839,1.2748597576473522,0.3107021408908386
76,2.819784380638668,16.0,6.0,16.680493701709644,6.815602083271211,0.6804937017096435,0.8156020832712114
77,2.7904239037215643,15.0,6.0,16.46096391933443,6.370649568812844,1.4609639193344286,0.37064956881284417
78,2.7625665631254805,15.0,5.0,16.39167762982128,6.037384349439863,1.391677629821281,1.0373843494398631
79,2.488730294175933,15.0,6.0,15.511360830116624,5.297276418229356,0.5113608301166241,0.7027235817706439
80,2.5239583710069344,16.0,6.0,15.286423699902514,4.923952189608305,0.7135763000974862,1.076047810391695
81,2.104427780605727,16.0,5.0,14.399027416076718,4.37260283230805,1.6009725839232818,0.6273971676919503
82,1.500794506884507,17.0,5.0,15.56168337172574,4.300587017870162,1.4383166282742597,0.6994129821298376
83,1.209160566322565,18.0,5.0,18.533431353106863,5.560642496078842,0.5334313531068631,0.5606424960788416
84,1.3541963189217092,18.0,6.0,18.71887175858765,5.324950986173769,0.7188717585876496,0.6750490138262313
85,1.112497675783,19.0,6.0,18.552964522113722,5.456362373820956,0.44703547788627773,0.5436376261790441
86,1.6442703162729848,18.0,6.0,18.014040690517913,6.004496191513371,0.01404069051791268,0.004496191513370995
87,1.903015505797766,19.0,6.0,18.218559965597215,5.805799152428898,0.7814400344027845,0.19420084757110168
88,1.5891725397517922,19.0,7.0,18.585103372564408,5.434196556527179,0.4148966274355921,1.565803443472821
89,2.200477265215618,18.0,7.0,17.676696856325204,6.3440536777798435,0.32330314367479573,0.6559463222201565
90,1.6519623731549182,18.0,6.0,18.018361897156876,5.99234051844715,0.01836189715687553,0.007659481552850345
91,1.618478664718904,18.0,7.0,18.331601090161072,5.677687296213725,0.3316010901610724,1.3223127037862747
92,1.5612131058757037,18.0,6.0,18.60799597678058,5.399389606335002,0.6079959767805789,0.600610393664998
93,2.1921757255090553,18.0,7.0,17.864499258217204,6.143152894834075,0.1355007417827956,0.856847105165925
94,2.4154323541121188,17.0,7.0,17.38744750808887,6.621021908240419,0.38744750808886863,0.3789780917595813
95,2.2152956476331083,18.0,7.0,17.934708972215958,6.074471731904567,0.06529102778404194,0.9255282680954329
96,2.188133435688055,19.0,7.0,17.861564133840034,6.1466183947545,1.1384358661599663,0.8533816052454997
97,1.5610064692095957,19.0,6.0,18.365922696664857,5.63895701342035,0.6340773033351432,0.3610429865796503
98,1.7754515585764343,19.0,5.0,18.4647434905422,5.53905264310609,0.535256509457799,0.53905264310609
