Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
57,1.789241111061711,13.6,2.8,8.250913708590259,2.3592661526235013,5.449451774845845,1.1281467694752998
58,2.2422620270764573,14.4,2.6,8.181479447990906,2.3248436734677744,6.218520552009094,0.9350312653064451
59,1.6912694740813674,14.8,2.4,8.236954349061143,2.2291694501787815,6.563045650938856,1.1541661099642435
60,1.6920118535202977,14.8,2.6,8.832910452680556,2.013716248172018,5.967089547319444,0.9972567503655962
61,1.1416478982247427,15.0,2.2,9.721867681731727,1.732372925383914,5.278132318268273,1.0535254149232172
62,1.1222964055096614,15.2,2.2,10.53193241634503,1.5981850384000837,4.668067583654969,1.0803629923199831
63,1.413509892825669,15.2,2.8,11.139935703461834,1.5331934373889726,4.060064296538166,1.4800839375666164
64,1.5979972897417427,15.6,2.6,11.410151773386424,1.5254295520574008,4.1898482266135755,1.4949140895885198
65,1.1704884711600048,15.6,2.4,12.983061312158949,1.337893817004085,2.6169386878410514,1.332421236599183
66,1.50320842214983,15.4,2.4,12.229534186811687,1.5649057316985238,3.2622794879129877,1.2870188536602953
67,1.3619336674548597,15.8,2.2,11.763650802308124,1.6547754930081282,4.036349197691876,1.0690449013983743
68,0.9807598641607205,15.6,2.2,12.45554359755935,1.4577191666795994,3.14445640244065,0.9253684999922402
69,0.7621858302099029,16.0,2.4,13.312535406295591,1.3134274092368028,2.812478756222645,1.2119435544579182
70,1.333654695058308,16.4,2.2,13.7386608495538,1.3691160697087055,2.6613391504462007,0.9785303581747767
71,0.6006116870280436,16.2,1.8,14.960763891989771,1.1448346631145754,2.0235416648061375,0.771033067377085
72,1.284574628681091,16.6,2.0,15.240103600647064,1.3248246065953768,2.3519792798705876,0.805105236042774
73,1.408511244984847,16.4,2.4,14.112818871503856,1.8968705688848249,2.732308677097687,0.8618776586691052
74,1.7788532508003168,16.0,2.2,13.562111342913436,2.1897070622171464,2.6627331942519383,0.9620585875565707
